,State,County,Percent GOP
3332,OH,Shelby,0.722037269
3333,OH,Stark,0.492345148
3334,OH,Summit,0.419061718
3335,OH,Trumbull,0.380383575
3336,OH,Tuscarawas,0.53744825
3337,OH,Union,0.639235179
3338,OH,Van Wert,0.69431768
3339,OH,Vinton,0.522795217
3340,OH,Warren,0.690930301
3341,OH,Washington,0.587575526
3342,OH,Wayne,0.596685307
3343,OH,Williams,0.570577346
3344,OH,Wood,0.467942615
3345,OH,Wyandot,0.590403745
3347,OK,Adair,0.673980222
3348,OK,Alfalfa,0.84700055
3349,OK,Atoka,0.740104712
3350,OK,Beaver,0.894347826
3351,OK,Beckham,0.795484151
3352,OK,Blaine,0.740235911
3353,OK,Bryan,0.722270262
3354,OK,Caddo,0.642378845
3355,OK,Canadian,0.771756089
3356,OK,Carter,0.713376168
3357,OK,Cherokee,0.570478723
3358,OK,Choctaw,0.705092775
3359,OK,Cimarron,0.903926483
3360,OK,Cleveland,0.629737516
3361,OK,Coal,0.725074247
3362,OK,Comanche,0.585172665
3363,OK,Cotton,0.732164696
3364,OK,Craig,0.670441676
3365,OK,Creek,0.727203006
3366,OK,Custer,0.759387755
3367,OK,Delaware,0.706576728
3368,OK,Dewey,0.854589372
3369,OK,Ellis,0.874514159
3370,OK,Garfield,0.76230661
3371,OK,Garvin,0.730322853
3372,OK,Grady,0.756097561
3373,OK,Grant,0.809869376
3374,OK,Greer,0.733624454
3375,OK,Harmon,0.713976165
3376,OK,Harper,0.879358438
3377,OK,Haskell,0.723138549
3378,OK,Hughes,0.674274845
3379,OK,Jackson,0.753253316
3380,OK,Jefferson,0.730528201
3381,OK,Johnston,0.699841186
3382,OK,Kay,0.71318695
3383,OK,Kingfisher,0.842360852
3384,OK,Kiowa,0.6771261
3385,OK,Latimer,0.691475323
3386,OK,LeFlore,0.705748579
3387,OK,Lincoln,0.745061295
3388,OK,Logan,0.724077018
3389,OK,Love,0.702017291
3390,OK,McClain,0.776837541
3391,OK,McCurtain,0.757768291
3392,OK,McIntosh,0.619132829
3393,OK,Major,0.858232676
3394,OK,Marshall,0.728404669
3395,OK,Mayes,0.666436082
3396,OK,Murray,0.700738438
3397,OK,Muskogee,0.573901864
3398,OK,Noble,0.753134457
3399,OK,Nowata,0.694798822
3400,OK,Okfuskee,0.650461023
3401,OK,Oklahoma,0.583314153
3402,OK,Okmulgee,0.587446679
3403,OK,Osage,0.626249093
3404,OK,Ottawa,0.648250276
3405,OK,Pawnee,0.699884125
3406,OK,Payne,0.641738114
3407,OK,Pittsburg,0.691434799
3408,OK,Pontotoc,0.693971217
3409,OK,Pottawatomie,0.693365212
3410,OK,Pushmataha,0.747457627
3411,OK,Roger Mills,0.837514934
3412,OK,Rogers,0.750633912
3413,OK,Seminole,0.651362599
3414,OK,Sequoyah,0.695408979
3415,OK,Stephens,0.766175947
3416,OK,Texas,0.851787574
3417,OK,Tillman,0.666789261
3418,OK,Tulsa,0.63684347
3419,OK,Wagoner,0.728416198
3420,OK,Washington,0.739044295
3421,OK,Washita,0.809202882
3422,OK,Woods,0.802650957
3423,OK,Woodward,0.84019816
3425,OR,Baker,0.681595019
3426,OR,Benton,0.337128914
3427,OR,Clackamas,0.471810265
3428,OR,Clatsop,0.41270487
3429,OR,Columbia,0.456906172
3430,OR,Coos,0.515576882
3431,OR,Crook,0.669601345
3432,OR,Curry,0.570474456
3433,OR,Deschutes,0.525174003
3434,OR,Douglas,0.623456035
3435,OR,Gilliam,0.610153257
3436,OR,Grant,0.75383801
3437,OR,Harney,0.735219236
3438,OR,Hood River,0.351894018
3439,OR,Jackson,0.510836822
3440,OR,Jefferson,0.573577338
3441,OR,Josephine,0.595680335
3442,OR,Klamath,0.677588086
3443,OR,Lake,0.761969532
3444,OR,Lane,0.366954313
3445,OR,Lincoln,0.381346188
3446,OR,Linn,0.569788145
3447,OR,Malheur,0.69519102
3448,OR,Marion,0.505847523
3449,OR,Morrow,0.657634184
3450,OR,Multnomah,0.208775616
3451,OR,Polk,0.51114837
3452,OR,Sherman,0.66437684
3453,OR,Tillamook,0.459258059
3454,OR,Umatilla,0.626446818
3455,OR,Union,0.639059219
3456,OR,Wallowa,0.673410405
3457,OR,Wasco,0.488341232
3458,OR,Washington,0.399823535
3459,OR,Wheeler,0.644470868
3460,OR,Yamhill,0.520023952
3462,PA,Adams,0.631120006
3463,PA,Allegheny,0.421858197
3464,PA,Armstrong,0.679012782
3465,PA,Beaver,0.526376304
3466,PA,Bedford,0.769865697
3467,PA,Berks,0.495286457
3468,PA,Blair,0.661334005
3469,PA,Bradford,0.614506022
3470,PA,Bucks,0.488016856
3471,PA,Butler,0.668166074
3472,PA,Cambria,0.579784469
3473,PA,Cameron,0.642602949
3474,PA,Carbon,0.524513041
3475,PA,Centre,0.489774858
3476,PA,Chester,0.496506172
3477,PA,Clarion,0.671701583
3478,PA,Clearfield,0.636577413
3479,PA,Clinton,0.548132354
3480,PA,Columbia,0.553178358
3481,PA,Crawford,0.589229049
3482,PA,Cumberland,0.585327926
3483,PA,Dauphin,0.463510703
3484,PA,Delaware,0.385812141
3485,PA,Elk,0.571348089
3486,PA,Erie,0.408952205
3487,PA,Fayette,0.536247821
3488,PA,Forest,0.598353553
3489,PA,Franklin,0.685838031
3490,PA,Fulton,0.777488614
3491,PA,Greene,0.581742678
3492,PA,Huntingdon,0.679649741
3493,PA,Indiana,0.585599779
3494,PA,Jefferson,0.71977507
3495,PA,Juniata,0.719514768
3496,PA,Lackawanna,0.357613576
3497,PA,Lancaster,0.588882769
3498,PA,Lawrence,0.538824196
3499,PA,Lebanon,0.632497071
3500,PA,Lehigh,0.456045321
3501,PA,Luzerne,0.468470434
3502,PA,Lycoming,0.659756784
3503,PA,McKean,0.632343146
3504,PA,Mercer,0.505648601
3505,PA,Mifflin,0.729139844
3506,PA,Monroe,0.423185865
3507,PA,Montgomery,0.422868336
3508,PA,Montour,0.595351226
3509,PA,Northampton,0.4706116
3510,PA,Northumberland,0.587585682
3511,PA,Perry,0.685910088
3512,PA,Philadelphia,0.140514506
3513,PA,Pike,0.548825764
3514,PA,Potter,0.721582235
3515,PA,Schuylkill,0.559186158
3516,PA,Snyder,0.671701644
3517,PA,Somerset,0.706568266
3518,PA,Sullivan,0.633605999
3519,PA,Susquehanna,0.598717234
3520,PA,Tioga,0.664805871
3521,PA,Union,0.609316118
3522,PA,Venango,0.622286402
3523,PA,Warren,0.571923217
3524,PA,Washington,0.560125669
3525,PA,Wayne,0.597681961
3526,PA,Westmoreland,0.613061544
3527,PA,Wyoming,0.551899411
3528,PA,York,0.598602959
3530,RI,Barrington,0.401912367
3531,RI,Bristol,0.362817122
3532,RI,Burrillville,0.444103463
3533,RI,Central Falls,0.129253428
3534,RI,Charlestown,0.390084643
3535,RI,Coventry,0.423991223
3536,RI,Cranston,0.37312403
3537,RI,Cumberland,0.427289697
3538,RI,East Greenwich,0.484731774
3539,RI,East Providence,0.285160713
3540,RI,Exeter,0.456717344
3541,RI,Foster,0.447920955
3542,RI,Glocester,0.480519481
3543,RI,Hopkinton,0.415460257
3544,RI,Jamestown,0.370064279
3545,RI,Johnston,0.413663836
3546,RI,Lincoln,0.438106104
3547,RI,Little Compton,0.418518519
3548,RI,Middletown,0.386439732
3549,RI,Narragansett,0.420962426
3550,RI,Newport,0.318363813
3551,RI,New Shoreham,0.285714286
3552,RI,North Kingstown,0.441317447
3553,RI,North Providence,0.354039308
3554,RI,North Smithfield,0.474262869
3555,RI,Pawtucket,0.22111596
3556,RI,Portsmouth,0.44619676
3557,RI,Providence,0.139399591
3558,RI,Richmond,0.424336533
3559,RI,Scituate,0.52527881
3560,RI,Smithfield,0.464316148
3561,RI,South Kingstown,0.346108577
3562,RI,Tiverton,0.464316148
3563,RI,Warren,0.348769899
3564,RI,Warwick,0.373428593
3565,RI,Westerly,0.409227892
3566,RI,West Greenwich,0.488724887
3567,RI,West Warwick,0.375239485
3568,RI,Woonsocket,0.334177215
3570,SC,Abbeville,0.006712678
3571,SC,Aiken,0.008872201
3572,SC,Allendale,0.002114165
3573,SC,Anderson,0.009944229
3574,SC,Bamberg,0.004960607
3575,SC,Barnwell,0.004337738
3576,SC,Beaufort,0.006865896
3577,SC,Berkeley,0.011929113
3578,SC,Calhoun,0.004725415
3579,SC,Charleston,0.011488679
3580,SC,Cherokee,0.005637739
3581,SC,Chester,0.005654845
3582,SC,Chesterfield,0.003559363
3583,SC,Clarendon,0.003503284
3584,SC,Colleton,0.004918897
3585,SC,Darlington,0.004545455
3586,SC,Dillon,0.001744274
3587,SC,Dorchester,0.009570812
3588,SC,Edgefield,0.005525339
3589,SC,Fairfield,0.005650194
3590,SC,Florence,0.00497607
3591,SC,Georgetown,0.006025267
3592,SC,Greenville,0.011752282
3593,SC,Greenwood,0.007221735
3594,SC,Hampton,0.003810976
3595,SC,Horry,0.00825174
3596,SC,Jasper,0.004303873
3597,SC,Kershaw,0.007881299
3598,SC,Lancaster,0.007906695
3599,SC,Laurens,0.006975919
3600,SC,Lee,0.004607777
3601,SC,Lexington,0.01044526
3602,SC,McCormick,0.004087989
3603,SC,Marion,0.00237031
3604,SC,Marlboro,0.004375054
3605,SC,Newberry,0.005464481
3606,SC,Oconee,0.009603763
3607,SC,Orangeburg,0.003260079
3608,SC,Pickens,0.012460922
3609,SC,Richland,0.006488784
3610,SC,Saluda,0.006781246
3611,SC,Spartanburg,0.008354335
3612,SC,Sumter,0.004274137
3613,SC,Union,0.005691383
3614,SC,Williamsburg,0.002518118
3615,SC,York,0.011284548
3617,SD,Aurora,0.574285714
3618,SD,Beadle,0.582403965
3619,SD,Bennett,0.520365752
3620,SD,Bon Homme,0.59531555
3621,SD,Brookings,0.501613163
3622,SD,Brown,0.517863812
3623,SD,Brule,0.630096679
3624,SD,Buffalo,0.258970359
3625,SD,Butte,0.730302309
3626,SD,Campbell,0.782719187
3627,SD,Charles Mix,0.592503987
3628,SD,Clark,0.58594179
3629,SD,Clay,0.410089815
3630,SD,Codington,0.581048247
3631,SD,Corson,0.429524604
3632,SD,Custer,0.677433628
3633,SD,Davison,0.596636546
3634,SD,Day,0.459450052
3635,SD,Deuel,0.541225242
3636,SD,Dewey,0.349868074
3637,SD,Douglas,0.789349112
3638,SD,Edmunds,0.652892562
3639,SD,Fall River,0.642551979
3640,SD,Faulk,0.678793256
3641,SD,Grant,0.5640599
3642,SD,Gregory,0.70060437
3643,SD,Haakon,0.860805861
3644,SD,Hamlin,0.645542427
3645,SD,Hand,0.672077922
3646,SD,Hanson,0.673427152
3647,SD,Harding,0.863328823
3648,SD,Hughes,0.639975475
3649,SD,Hutchinson,0.715620438
3650,SD,Hyde,0.724420191
3651,SD,Jackson,0.597649186
3652,SD,Jerauld,0.534791252
3653,SD,Jones,0.804597701
3654,SD,Kingsbury,0.556365031
3655,SD,Lake,0.543993636
3656,SD,Lawrence,0.618452329
3657,SD,Lincoln,0.620034621
3658,SD,Lyman,0.594646272
3659,SD,McCook,0.633371604
3660,SD,McPherson,0.758024691
3661,SD,Marshall,0.447408153
3662,SD,Meade,0.699287762
3663,SD,Mellette,0.495448635
3664,SD,Miner,0.557894737
3665,SD,Minnehaha,0.526741984
3666,SD,Moody,0.506099571
3667,SD,Pennington,0.634958838
3668,SD,Perkins,0.757861635
3669,SD,Potter,0.745112238
3670,SD,Roberts,0.442434211
3671,SD,Sanborn,0.617040359
3672,SD,Shannon,0.060063898
3673,SD,Spink,0.54916146
3674,SD,Stanley,0.69025974
3675,SD,Sully,0.74877451
3676,SD,Todd,0.199439327
3677,SD,Tripp,0.707915273
3678,SD,Turner,0.644893112
3679,SD,Union,0.618483412
3680,SD,Walworth,0.703086921
3681,SD,Yankton,0.550483676
3682,SD,Ziebach,0.41261498
3684,TN,Anderson,0.639444988
3685,TN,Bedford,0.694658075
3686,TN,Benton,0.618672666
3687,TN,Bledsoe,0.693278275
3688,TN,Blount,0.719857724
3689,TN,Bradley,0.762515296
3690,TN,Campbell,0.711085393
3691,TN,Cannon,0.665861514
3692,TN,Carroll,0.665652374
3693,TN,Carter,0.751977483
3694,TN,Cheatham,0.676418264
3695,TN,Chester,0.730456535
3696,TN,Claiborne,0.748378856
3697,TN,Clay,0.619503546
3698,TN,Cocke,0.738777293
3699,TN,Coffee,0.676281052
3700,TN,Crockett,0.688011643
3701,TN,Cumberland,0.738829029
3702,TN,Davidson,0.397957636
3703,TN,Decatur,0.676318267
3704,TN,DeKalb,0.645332501
3705,TN,Dickson,0.633353908
3706,TN,Dyer,0.718913043
3707,TN,Fayette,0.64829772
3708,TN,Fentress,0.760522496
3709,TN,Franklin,0.63680974
3710,TN,Gibson,0.655056694
3711,TN,Giles,0.640363064
3712,TN,Grainger,0.754344828
3713,TN,Greene,0.719973263
3714,TN,Grundy,0.593312782
3715,TN,Hamblen,0.725024975
3716,TN,Hamilton,0.561249297
3717,TN,Hancock,0.746334311
3718,TN,Hardeman,0.466123622
3719,TN,Hardin,0.751405431
3720,TN,Hawkins,0.726464197
3721,TN,Haywood,0.391172195
3722,TN,Henderson,0.738036016
3723,TN,Henry,0.643075956
3724,TN,Hickman,0.626201448
3725,TN,Houston,0.521638586
3726,TN,Humphreys,0.558163265
3727,TN,Jackson,0.569650551
3728,TN,Jefferson,0.742214631
3729,TN,Johnson,0.744430094
3730,TN,Knox,0.635934979
3731,TN,Lake,0.557259224
3732,TN,Lauderdale,0.531307551
3733,TN,Lawrence,0.707668047
3734,TN,Lewis,0.664250693
3735,TN,Lincoln,0.73899917
3736,TN,Loudon,0.756865766
3737,TN,McMinn,0.727242115
3738,TN,McNairy,0.714649811
3739,TN,Macon,0.761732329
3740,TN,Madison,0.540389767
3741,TN,Marion,0.602460592
3742,TN,Marshall,0.635939976
3743,TN,Maury,0.627421262
3744,TN,Meigs,0.689236988
3745,TN,Monroe,0.717953431
3746,TN,Montgomery,0.544150548
3747,TN,Moore,0.733476242
3748,TN,Morgan,0.718153846
3749,TN,Obion,0.716818478
3750,TN,Overton,0.623220582
3751,TN,Perry,0.602060282
3752,TN,Pickett,0.69787408
3753,TN,Polk,0.67799967
3754,TN,Putnam,0.676714157
3755,TN,Rhea,0.736717716
3756,TN,Roane,0.69821166
3757,TN,Robertson,0.671143238
3758,TN,Rutherford,0.615578449
3759,TN,Scott,0.767396521
3760,TN,Sequatchie,0.688776503
3761,TN,Sevier,0.767338138
3762,TN,Shelby,0.365573474
3763,TN,Smith,0.634373676
3764,TN,Stewart,0.579276637
3765,TN,Sullivan,0.727491518
3766,TN,Sumner,0.703753023
3767,TN,Tipton,0.692297948
3768,TN,Trousdale,0.554981041
3769,TN,Unicoi,0.710370161
3770,TN,Union,0.735051546
3771,TN,Van Buren,0.602262837
3772,TN,Warren,0.61554428
3773,TN,Washington,0.683019811
3774,TN,Wayne,0.775164114
3775,TN,Weakley,0.697453779
3776,TN,White,0.677980948
3777,TN,Williamson,0.727410636
3778,TN,Wilson,0.701362832
3780,TX,Anderson,0.75678852
3781,TX,Andrews,0.81233244
3782,TX,Angelina,0.714748442
3783,TX,Aransas,0.707961849
3784,TX,Archer,0.864520778
3785,TX,Armstrong,0.885561497
3786,TX,Atascosa,0.586508186
3787,TX,Austin,0.796353629
3788,TX,Bailey,0.736900165
3789,TX,Bandera,0.786834853
3790,TX,Bastrop,0.573210124
3791,TX,Baylor,0.814698492
3792,TX,Bee,0.553029341
3793,TX,Bell,0.575631085
3794,TX,Bexar,0.470310224
3795,TX,Blanco,0.731643532
3796,TX,Borden,0.895027624
3797,TX,Bosque,0.800572519
3798,TX,Bowie,0.702548293
3799,TX,Brazoria,0.664185977
3800,TX,Brazos,0.665269944
3801,TX,Brewster,0.510863942
3802,TX,Briscoe,0.822857143
3803,TX,Brooks,0.210986267
3804,TX,Brown,0.85347302
3805,TX,Burleson,0.723625097
3806,TX,Burnet,0.764937388
3807,TX,Caldwell,0.544369064
3808,TX,Calhoun,0.614438186
3809,TX,Callahan,0.842348412
3810,TX,Cameron,0.333614074
3811,TX,Camp,0.664358264
3812,TX,Carson,0.882882883
3813,TX,Cass,0.743539612
3814,TX,Castro,0.693723454
3815,TX,Chambers,0.800503675
3816,TX,Cherokee,0.750045768
3817,TX,Childress,0.834168337
3818,TX,Clay,0.84375
3819,TX,Cochran,0.707423581
3820,TX,Coke,0.864864865
3821,TX,Coleman,0.863336204
3822,TX,Collin,0.650721851
3823,TX,Collingsworth,0.836521739
3824,TX,Colorado,0.743051266
3825,TX,Comal,0.763302574
3826,TX,Comanche,0.804574229
3827,TX,Concho,0.792207792
3828,TX,Cooke,0.832761878
3829,TX,Coryell,0.676273337
3830,TX,Cottle,0.748308525
3831,TX,Crane,0.767731878
3832,TX,Crockett,0.656829101
3833,TX,Crosby,0.633463906
3834,TX,Culberson,0.335616438
3835,TX,Dallam,0.81462141
3836,TX,Dallas,0.416945609
3837,TX,Dawson,0.711813187
3838,TX,Deaf Smith,0.705964261
3839,TX,Delta,0.755203171
3840,TX,Denton,0.650098907
3841,TX,De Witt,0.772041063
3842,TX,Dickens,0.778213935
3843,TX,Dimmit,0.261227288
3844,TX,Donley,0.838878017
3845,TX,Duval,0.225420216
3846,TX,Eastland,0.8381583
3847,TX,Ector,0.738583066
3848,TX,Edwards,0.725934315
3849,TX,Ellis,0.732067118
3850,TX,El Paso,0.330406365
3851,TX,Erath,0.828186412
3852,TX,Falls,0.617820324
3853,TX,Fannin,0.755310268
3854,TX,Fayette,0.768748813
3855,TX,Fisher,0.671990172
3856,TX,Floyd,0.730455635
3857,TX,Foard,0.701825558
3858,TX,Fort Bend,0.529204105
3859,TX,Franklin,0.80987074
3860,TX,Freestone,0.746363396
3861,TX,Frio,0.392893145
3862,TX,Gaines,0.856861781
3863,TX,Galveston,0.62799491
3864,TX,Garza,0.811053985
3865,TX,Gillespie,0.822098125
3866,TX,Glasscock,0.910034602
3867,TX,Goliad,0.664542294
3868,TX,Gonzales,0.697632058
3869,TX,Gray,0.871829649
3870,TX,Grayson,0.732271898
3871,TX,Gregg,0.693127962
3872,TX,Grimes,0.714235869
3873,TX,Guadalupe,0.669259041
3874,TX,Hale,0.732116372
3875,TX,Hall,0.750902527
3876,TX,Hamilton,0.821740355
3877,TX,Hansford,0.911734694
3878,TX,Hardeman,0.786622074
3879,TX,Hardin,0.833325506
3880,TX,Harris,0.493358797
3881,TX,Harrison,0.669412621
3882,TX,Hartley,0.892857143
3883,TX,Haskell,0.70887338
3884,TX,Hays,0.536950755
3885,TX,Hemphill,0.8601723
3886,TX,Henderson,0.768689725
3887,TX,Hidalgo,0.286300246
3888,TX,Hill,0.758643617
3889,TX,Hockley,0.778620593
3890,TX,Hood,0.817153041
3891,TX,Hopkins,0.771778371
3892,TX,Houston,0.718292533
3893,TX,Howard,0.784588441
3894,TX,Hudspeth,0.547038328
3895,TX,Hunt,0.749571184
3896,TX,Hutchinson,0.858640728
3897,TX,Irion,0.847715736
3898,TX,Jack,0.8875129
3899,TX,Jackson,0.77779992
3900,TX,Jasper,0.736967177
3901,TX,Jeff Davis,0.603535354
3902,TX,Jefferson,0.488029092
3903,TX,Jim Hogg,0.213557289
3904,TX,Jim Wells,0.411627699
3905,TX,Johnson,0.771419195
3906,TX,Jones,0.76555196
3907,TX,Karnes,0.675358852
3908,TX,Kaufman,0.716795746
3909,TX,Kendall,0.816007671
3910,TX,Kenedy,0.5
3911,TX,Kent,0.826732673
3912,TX,Kerr,0.789739122
3913,TX,Kimble,0.881544157
3914,TX,King,0.95862069
3915,TX,Kinney,0.61754386
3916,TX,Kleberg,0.455627949
3917,TX,Knox,0.768211921
3918,TX,Lamar,0.746171315
3919,TX,Lamb,0.747370995
3920,TX,Lampasas,0.782151863
3921,TX,La Salle,0.406439854
3922,TX,La Vaca,0.819905786
3923,TX,Lee,0.72516503
3924,TX,Leon,0.837343322
3925,TX,Liberty,0.761921536
3926,TX,Limestone,0.699193442
3927,TX,Lipscomb,0.893835616
3928,TX,Live Oak,0.767526777
3929,TX,Llano,0.795621974
3930,TX,Loving,0.84375
3931,TX,Lubbock,0.696716879
3932,TX,Lynn,0.743520518
3933,TX,Madison,0.752298137
3934,TX,Marion,0.639194568
3935,TX,Martin,0.83992467
3936,TX,Mason,0.794910941
3937,TX,Matagorda,0.662758051
3938,TX,Maverick,0.205548192
3939,TX,McCulloch,0.808219178
3940,TX,McLennan,0.642812076
3941,TX,McMullen,0.858267717
3942,TX,Medina,0.690744921
3943,TX,Menard,0.783687943
3944,TX,Midland,0.800686587
3945,TX,Milam,0.666423358
3946,TX,Mills,0.856622667
3947,TX,Mitchell,0.758650519
3948,TX,Montague,0.845159623
3949,TX,Montgomery,0.797488717
3950,TX,Moore,0.796106763
3951,TX,Morris,0.628972509
3952,TX,Motley,0.898163606
3953,TX,Nacogdoches,0.675209941
3954,TX,Navarro,0.707626012
3955,TX,Newton,0.710892049
3956,TX,Nolan,0.717538866
3957,TX,Nueces,0.50927637
3958,TX,Ochiltree,0.9090301
3959,TX,Oldham,0.90867052
3960,TX,Orange,0.765884204
3961,TX,Palo Pinto,0.791858597
3962,TX,Panola,0.77692985
3963,TX,Parker,0.823300807
3964,TX,Parmer,0.787819253
3965,TX,Pecos,0.605739088
3966,TX,Polk,0.7355966
3967,TX,Potter,0.715610569
3968,TX,Presidio,0.278761062
3969,TX,Rains,0.803198032
3970,TX,Randall,0.834193757
3971,TX,Reagan,0.801897983
3972,TX,Real,0.806262231
3973,TX,Red River,0.699448167
3974,TX,Reeves,0.413324032
3975,TX,Refugio,0.620650954
3976,TX,Roberts,0.929384966
3977,TX,Robertson,0.606760099
3978,TX,Rockwall,0.760090881
3979,TX,Runnels,0.846657572
3980,TX,Rusk,0.751146356
3981,TX,Sabine,0.81496063
3982,TX,San Augustine,0.669105691
3983,TX,San Jacinto,0.739334027
3984,TX,San Patricio,0.597787081
3985,TX,San Saba,0.844414894
3986,TX,Schleicher,0.773267327
3987,TX,Scurry,0.820589407
3988,TX,Shackelford,0.893617021
3989,TX,Shelby,0.741820538
3990,TX,Sherman,0.874759152
3991,TX,Smith,0.729509163
3992,TX,Somervell,0.814941545
3993,TX,Starr,0.129859179
3994,TX,Stephens,0.848547109
3995,TX,Sterling,0.929149798
3996,TX,Stonewall,0.751111111
3997,TX,Sutton,0.745466756
3998,TX,Swisher,0.730242826
3999,TX,Tarrant,0.571476803
4000,TX,Taylor,0.761014593
4001,TX,Terrell,0.647377939
4002,TX,Terry,0.701915295
4003,TX,Throckmorton,0.86100861
4004,TX,Titus,0.689647327
4005,TX,Tom Green,0.732307608
4006,TX,Travis,0.362449011
4007,TX,Trinity,0.727783125
4008,TX,Tyler,0.7725305
4009,TX,Upshur,0.793939797
4010,TX,Upton,0.733436055
4011,TX,Uvalde,0.536828371
4012,TX,Val Verde,0.466112957
4013,TX,Van Zandt,0.827524763
4014,TX,Victoria,0.682832067
4015,TX,Walker,0.635138723
4016,TX,Waller,0.583349258
4017,TX,Ward,0.730080296
4018,TX,Washington,0.754887637
4019,TX,Webb,0.225535121
4020,TX,Wharton,0.692127493
4021,TX,Wheeler,0.882518797
4022,TX,Wichita,0.727121668
4023,TX,Wilbarger,0.742713568
4024,TX,Willacy,0.279754844
4025,TX,Williamson,0.594773408
4026,TX,Wilson,0.710171069
4027,TX,Winkler,0.762750716
4028,TX,Wise,0.830175913
4029,TX,Wood,0.816202041
4030,TX,Yoakum,0.797932331
4031,TX,Young,0.850874795
4032,TX,Zapata,0.281382828
4033,TX,Zavala,0.157131125
4035,VA,Accomack,0.512609238
4036,VA,Albemarle,0.432944986
4037,VA,Alleghany,0.501954761
4038,VA,Amelia,0.628031954
4039,VA,Amherst,0.593492669
4040,VA,Appomattox,0.67390207
4041,VA,Arlington,0.293599025
4042,VA,Augusta,0.702504909
4043,VA,Bath,0.574391344
4044,VA,Bedford,0.718552147
4045,VA,Bland,0.729996595
4046,VA,Botetourt,0.684918717
4047,VA,Brunswick,0.369286337
4048,VA,Buchanan,0.667911997
4049,VA,Buckingham,0.479253391
4050,VA,Campbell,0.690035893
4051,VA,Caroline,0.452391464
4052,VA,Carroll,0.678116119
4053,VA,Charles City,0.331355329
4054,VA,Charlotte,0.561471935
4055,VA,Chesterfield,0.529395029
4056,VA,Clarke,0.555555556
4057,VA,Craig,0.659534535
4058,VA,Culpeper,0.573692315
4059,VA,Cumberland,0.503571429
4060,VA,Dickenson,0.62140157
4061,VA,Dinwiddie,0.50745933
4062,VA,Essex,0.459230498
4063,VA,Fairfax,0.394812052
4064,VA,Fauquier,0.592970939
4065,VA,Floyd,0.612509835
4066,VA,Fluvanna,0.524834958
4067,VA,Franklin,0.626478429
4068,VA,Frederick,0.629990075
4069,VA,Giles,0.617709438
4070,VA,Gloucester,0.630624545
4071,VA,Goochland,0.635809438
4072,VA,Grayson,0.671844388
4073,VA,Greene,0.61803625
4074,VA,Greensville,0.35857868
4075,VA,Halifax,0.522054852
4076,VA,Hanover,0.677344917
4077,VA,Henrico,0.435714507
4078,VA,Henry,0.560837646
4079,VA,Highland,0.654854713
4080,VA,Isle of Wight,0.56792798
4081,VA,James City,0.555015316
4082,VA,King and Queen,0.511111111
4083,VA,King George,0.585009303
4084,VA,King William,0.614213198
4085,VA,Lancaster,0.531622235
4086,VA,Lee,0.713913225
4087,VA,Loudoun,0.471446221
4088,VA,Louisa,0.561265545
4089,VA,Lunenburg,0.51851205
4090,VA,Madison,0.585720782
4091,VA,Mathews,0.650260999
4092,VA,Mecklenburg,0.530277459
4093,VA,Middlesex,0.596505687
4094,VA,Montgomery,0.488690214
4095,VA,Nelson,0.479513678
4096,VA,New Kent,0.6622794989999999
4097,VA,Northampton,0.412899244
4098,VA,Northumberland,0.571201273
4099,VA,Nottoway,0.498100526
4100,VA,Orange,0.566074709
4101,VA,Page,0.621656051
4102,VA,Patrick,0.6821987620000001
4103,VA,Pittsylvania,0.630355157
4104,VA,Powhatan,0.7236518820000001
4105,VA,Prince Edward,0.42844752799999997
4106,VA,Prince George,0.544237485
4107,VA,Prince William,0.41398178700000005
4108,VA,Pulaski,0.608378249
4109,VA,Rappahannock,0.5326714379999999
4110,VA,Richmond,0.573248408
4111,VA,Roanoke,0.6198576020000001
4112,VA,Rockbridge,0.580797637
4113,VA,Rockingham,0.694965932
4114,VA,Russell,0.677857913
4115,VA,Scott,0.746587716
4116,VA,Shenandoah,0.64938566
4117,VA,Smyth,0.656889656
4118,VA,Southampton,0.511067919
4119,VA,Spotsylvania,0.5505130020000001
4120,VA,Stafford,0.537455666
4121,VA,Surry,0.38842398899999997
4122,VA,Sussex,0.372809445
4123,VA,Tazewell,0.7815605240000001
4124,VA,Warren,0.592991104
4125,VA,Washington,0.7091314209999999
4126,VA,Westmoreland,0.47370238200000003
4127,VA,Wise,0.739171186
4128,VA,Wythe,0.674773022
4129,VA,York,0.596253841
4130,VA,Alexandria,0.27501020800000003
4131,VA,Bedford City,0.5457469620000001
4132,VA,Bristol,0.649265905
4133,VA,Buena Vista,0.619160728
4134,VA,Charlottesville,0.223770683
4135,VA,Chesapeake,0.489033196
4136,VA,Colonial Heights,0.6909112070000001
4137,VA,Covington,0.41863460700000005
4138,VA,Danville,0.384550548
4139,VA,Emporia,0.329245634
4140,VA,Fairfax City,0.411332815
4141,VA,Falls Church,0.295554942
4142,VA,Franklin City,0.343829005
4143,VA,Fredericksburg,0.355738856
4144,VA,Galax,0.586009679
4145,VA,Hampton,0.267636272
4146,VA,Harrisonburg,0.422366643
4147,VA,Hopewell,0.414715348
4148,VA,Lexington,0.428091147
4149,VA,Lynchburg,0.545003035
4150,VA,Manassas,0.426488056
4151,VA,Manassas Park,0.366544197
4152,VA,Martinsville,0.368328819
4153,VA,Newport News,0.34387197
4154,VA,Norfolk,0.274186718
4155,VA,Norton,0.602288022
